ec5_uuid,created_at,uploaded_at,title,1_Establishing_a_new,lat_3_GPS_Location,long_3_GPS_Location,accuracy_3_GPS_Location,UTM_Northing_3_GPS_Location,UTM_Easting_3_GPS_Location,UTM_Zone_3_GPS_Location,4_Hexagon_,5_Plot_,6_Elevation_m,7_Slope___or_,8_Aspect,9_Slope_Position,10_Surface_Shape,11_Slope_Length,12_Slope_Uniformity,13_Slope_Continuity,14_Photo__North,15_Photo__East,16_Photo__South,17_Photo__West,18_Photo__VegGround,19_Photo__Overhead,20_Additional_Commen,22_Hexagon_,23_Plot_,24_Species,25_If_other_fill_in,26_Is_it_a_snag,27_DBH_cm__tenth_dec,28_Age_Taken,29_If_age_is_taken_r,30_For_tress_that_ar,31_Tree_Class,32_Live_crown_class,33_Conk,34_Blind_Conk,35_Fork_Crook,36_Scar,37_Frost_Damage,38_Mistletoe,39_Rotten_Bark,40_Dead_or_broken_to,41_Insect_Damage,42_Fire_Damage,43_Down_Tree,44_Additional_Commen,lat_46_399m_Plot_Centre_,long_46_399m_Plot_Centre_,accuracy_46_399m_Plot_Centre_,UTM_Northing_46_399m_Plot_Centre_,UTM_Easting_46_399m_Plot_Centre_,UTM_Zone_46_399m_Plot_Centre_,47_Hexagon_,48_Plot_,49_399m_Plot,51_Hexagon_,52_Plot_,53_Sub_Plot_,54_Sapling_or_Regene,55_Species,56_If_other_fill_in,57_Regeneration_Heig,58_Tree_count_indivi,59_Avg_DBH_Sapling_o,60_Avg_Height_Saplin,61_Additional_Commen,lat_63_CWD_POC_Location,long_63_CWD_POC_Location,accuracy_63_CWD_POC_Location,UTM_Northing_63_CWD_POC_Location,UTM_Easting_63_CWD_POC_Location,UTM_Zone_63_CWD_POC_Location,64_Hexagon_,65_Plot_,66_Transect_,67_Azimuth,69_Hexagon_,70_Plot_,71_Transect_,72_Position_along_tr,73_Type_of_CWD,74_If_other_and_it_i,75_Species,76_Decay_class,77_DBH_at_transect_c,78_Length_cm,79_DBH_Left_cm__tent,80_Distance_off_grou,81_DBH_Right_cm__ten,82_Distance_off_grou,83_Tag_Id,84_Additional_Commen
5eb84678-81f0-4360-9235-732b14a992f0,2021-05-20T20:29:36.686Z,2021-05-21T01:32:06.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Sx: spruce hybrid",,"Standing (Live)",25.5,,,,"2: Older immature - Suspect","1 (0-25% healthy)","1: Bottom 1/3 only",,"2: Middle 1/3 only","1: Bottom 1/3 only",,,,,,,,"Appearance of Witches broom  through bottom 2/3of crown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993b21b-2983-4547-a662-09244178e4f6,2021-05-20T20:20:53.983Z,2021-05-21T01:31:39.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",10.9,,,,"8: Younger immature","3 (50-75% healthy)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b1a53ff-0f06-4a65-b5cb-016996cffb9d,2021-05-20T20:20:11.747Z,2021-05-21T01:17:26.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Pl: lodgepole pine",,"Down (Dead) (0-45%)",28.1,,,,"7: Mature - Dead potential","1 (0-25% healthy)",,,,,,,,,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",,"E: Less than or equal to one clean break","Evidence of beetle. Blowdown at base of bole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c89b8ce4-1cd4-4733-a3ae-d8622384ff69,2021-05-20T20:18:36.015Z,2021-05-21T01:31:35.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Sx: spruce hybrid",,"Standing (Live)",8.6,,,,"8: Younger immature","1 (0-25% healthy)",,,,"1: Bottom 1/3 only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25ae1a56-3c7d-426a-a3d4-43eb183d1149,2021-05-20T20:17:11.316Z,2021-05-21T01:31:30.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Sx: spruce hybrid",,"Standing (Live)",9.9,,,,"8: Younger immature","1 (0-25% healthy)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133a72cb-55aa-4932-a4e4-de9c3038d2ec,2021-05-20T20:14:24.356Z,2021-05-21T01:31:27.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Sx: spruce hybrid",,"Standing (Live)",10.9,,,,"8: Younger immature","2 (25-50% healthy)",,,,,,,,,,,,"Canker with black knot appearance on mid 1/3 branches",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ca660ac-71c9-491f-9926-ce1bc14b9a19,2021-05-20T20:12:52.050Z,2021-05-21T01:17:23.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Pl: lodgepole pine",,"Down (Dead) (0-45%)",27.1,,,,"7: Mature - Dead potential","1 (0-25% healthy)",,,,,,,,,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",,,"Evidence of beetle along bole. Tree broken at base of bole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962744b4-eafa-447a-ad14-8e616833c5b1,2021-05-20T20:02:01.179Z,2021-05-21T01:31:23.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Pl: lodgepole pine",,"Snag (Dead) (45-90%) ",34.9,,,,"7: Mature - Dead potential","1 (0-25% healthy)",,,,,"7: Present in all 3rds ",,,,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d27150f-2e18-41f9-a3fa-91c7b6b5ca2d,2021-05-20T19:58:21.723Z,2021-05-21T01:17:19.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Pl: lodgepole pine",,"Down (Dead) (0-45%)",18.4,,,,"3: Older Immature. Dead Potential","1 (0-25% healthy)",,,,,,,,,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",,"G: More than one clean break OR more shattered Break ","Evidence of beetle, blowdown at base bole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de9f60f1-f68b-41e9-9350-7ff3a16e1f70,2021-05-20T19:37:48.234Z,2021-05-21T01:31:19.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",15,,,,"8: Younger immature","3 (50-75% healthy)",,,,,,,,,,,,"Poor natural pruning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80753f6e-f87d-468a-858e-64b04388d1b4,2021-05-20T19:37:26.520Z,2021-05-21T01:17:12.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Pl: lodgepole pine",,"Down (Dead) (0-45%)",27.1,,,,"3: Older Immature. Dead Potential","1 (0-25% healthy)",,,,,,,,,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",,"E: Less than or equal to one clean break","Beetle kill, and blowdown at base of bole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fe2a056-ba53-4abe-b046-7952e609c40f,2021-05-20T19:36:21.318Z,2021-05-21T01:31:15.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",12,,,,"8: Younger immature","1 (0-25% healthy)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab38956d-9bc0-45ec-a6fa-6655bf697952,2021-05-20T19:34:32.142Z,2021-05-21T01:31:11.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",8.2,,,,"8: Younger immature","2 (25-50% healthy)",,,,,,,,,,,,"Poor natural pruning of lower branches",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984b2638-53de-4730-84bc-f9170db1abc0,2021-05-20T19:33:14.564Z,2021-05-21T01:31:08.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",16.7,,,,"8: Younger immature","3 (50-75% healthy)",,,"2: Middle 1/3 only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af001771-b6bc-45a5-ae80-922777b7cf17,2021-05-20T19:30:17.211Z,2021-05-21T01:31:04.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Fd: douglas-fir",,"Standing (Live)",74.6,Yes,"H2p3 rt1 (pocket rot)",,"5: Mature","3 (50-75% healthy)",,,,"1: Bottom 1/3 only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7caeba4-24b7-4a2f-a2bd-9b6d35b9ff93,2021-05-20T19:25:38.319Z,2021-05-21T01:31:00.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Sx: spruce hybrid",,"Standing (Live)",32.3,,,,"2: Older immature - Suspect","3 (50-75% healthy)",,,,"1: Bottom 1/3 only",,,,,"5: Green Strip Attack (Alive) (Spruce and Fir)",,,"Witches broom / heavy clumping of branches through crown
Pitching in lower 2/3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79748130-4674-4f35-9b15-3ee87eea5af2,2021-05-20T19:23:21.319Z,2021-05-21T01:17:09.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Sx: spruce hybrid",,"Down (Dead) (0-45%)",26.4,,,,"3: Older Immature. Dead Potential","1 (0-25% healthy)",,,,,,,,,,,"E: Less than or equal to one clean break","Suspected root rot, blowdown at base of bole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6cfbc38-9124-4ac6-86f4-7ee80d0a08c5,2021-05-20T19:21:32.217Z,2021-05-21T01:30:57.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",15.2,,,,"8: Younger immature","3 (50-75% healthy)",,,,,,,,,,,,"Chlorosis needles throughout crown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76081d24-5fdb-4397-a1ef-b58f67436de3,2021-05-20T19:15:54.094Z,2021-05-21T01:30:53.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Snag (Dead) (45-90%) ",11.6,,,,"9: Younger immature - Dead potential","1 (0-25% healthy)",,,"3: Top 1/3 only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f304276d-7c4f-4a84-8421-a1709e3a3738,2021-05-20T19:14:22.605Z,2021-05-21T01:30:50.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",10.5,,,,"8: Younger immature","3 (50-75% healthy)",,,"3: Top 1/3 only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29f9c91c-530d-44d7-953b-4fd986706ae7,2021-05-20T19:12:50.613Z,2021-05-21T01:30:46.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",11.1,,,,"8: Younger immature","2 (25-50% healthy)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01bc6e66-cb14-4ed5-bf83-32ace9187d0c,2021-05-20T19:12:50.233Z,2021-05-21T01:17:16.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Pl: lodgepole pine",,"Down (Dead) (0-45%)",43.1,No,,,"7: Mature - Dead potential","1 (0-25% healthy)",,,,"1: Bottom 1/3 only",,,,,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",,"E: Less than or equal to one clean break","Scar was very well healed. Tree broken at base of bole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711dc42-ae36-42ea-babb-769814533838,2021-05-20T19:11:36.913Z,2021-05-21T01:34:16.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",16.4,Yes,"H2p3 sit5 (field age 52)",21.5,"8: Younger immature","4 (75-100% healthy)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766c3bc6-148b-4191-8ab6-e75643851de1,2021-05-20T19:05:49.352Z,2021-05-21T01:17:06.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"At: trembling aspen",,"Down (Dead) (0-45%)",30.9,,,,"7: Mature - Dead potential","1 (0-25% healthy)",,,,,,,,,,,"E: Less than or equal to one clean break",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa36a216-571b-4650-9950-cdeb8bba7772,2021-05-20T19:00:26.143Z,2021-05-21T01:30:42.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",20.2,,,,"8: Younger immature","3 (50-75% healthy)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bed69e2-caa8-4118-8d45-cfaa372fc693,2021-05-20T18:58:55.808Z,2021-05-21T01:30:39.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Bl: subalpine fir",,"Standing (Live)",7.7,No,,,"8: Younger immature","2 (25-50% healthy)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2b083a9-783c-4957-98f2-3c31ad558acc,2021-05-20T18:06:10.425Z,2021-05-21T01:30:35.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Sx: spruce hybrid",,"Standing (Live)",30,Yes,"H2p3 sit 4 (field age 30)",23.5,"8: Younger immature","4 (75-100% healthy)",,,,,,,,,,,,"Micro site: nurse stump",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06da1ad0-6e66-44b5-8f21-1b72e6e56884,2021-05-20T17:51:10.678Z,2021-05-21T01:30:31.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Sx: spruce hybrid",,"Standing (Live)",35.8,Yes,"H2p3 sit3 (field age 141)",29.8,"5: Mature","4 (75-100% healthy)",,,,,,,,,,,,"Pitching in bottom 1/3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6d4929d-346e-423d-af20-be3c3edf9188,2021-05-20T17:27:12.817Z,2021-05-21T01:30:28.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Fd: douglas-fir",,"Standing (Live)",48.8,Yes,"H2P3SIT2, (field age, 106; two sample straws)",30.5,"2: Older immature - Suspect","4 (75-100% healthy)",,,,"2: Middle 1/3 only",,,,,,,,"Fan like branching, thick branches, suspected gall 20m up, 1m along branch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a9fff82-cb6c-48fc-9477-41e42a4c916a,2021-05-20T17:03:22.704Z,2021-05-21T01:30:24.000Z,2,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,2,3,"Fd: douglas-fir",,"Standing (Live)",67.9,Yes,"H2p3 sit1 (Field count 183)",36.8,"5: Mature","4 (75-100% healthy)",,,,,,,,,,,,"Just outside plot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e631ee1-406b-4364-970f-05fbc5f7a2ad,2021-05-19T22:38:23.334Z,2021-05-20T03:03:30.000Z,6e631ee1-406b-4364-970f-05fbc5f7a2ad,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,"Sapling (greater then 1.3m tall and DBH less than 7.5cm)","Sx: spruce hybrid",,,9,4,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d40ea5b-f2d8-45d8-a00d-481e948a5298,2021-05-19T22:33:53.364Z,2021-05-20T03:03:27.000Z,0d40ea5b-f2d8-45d8-a00d-481e948a5298,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,Regeneration,"Sx: spruce hybrid",,"2: 31 - 130cm",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fae3d0b3-5e47-40ff-85d4-57a65b2cd5d7,2021-05-19T22:33:24.751Z,2021-05-20T03:03:23.000Z,fae3d0b3-5e47-40ff-85d4-57a65b2cd5d7,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,Regeneration,"Bl: subalpine fir",,"2: 31 - 130cm",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f021de77-bd7c-4e1e-a9fe-fedf33442592,2021-05-19T22:30:02.826Z,2021-05-20T03:03:20.000Z,f021de77-bd7c-4e1e-a9fe-fedf33442592,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,Regeneration,"Bl: subalpine fir",,"1: 0 - 30cm",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66b1b6b3-5908-445b-a5ee-d744101dd649,2021-05-19T22:13:36.202Z,2021-05-20T03:03:17.000Z,66b1b6b3-5908-445b-a5ee-d744101dd649,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,"Sapling (greater then 1.3m tall and DBH less than 7.5cm)","Sx: spruce hybrid",,,4,2.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3c2f2e8-66f0-4993-b369-833715e0065a,2021-05-19T22:10:03.482Z,2021-05-20T03:03:14.000Z,c3c2f2e8-66f0-4993-b369-833715e0065a,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,"Sapling (greater then 1.3m tall and DBH less than 7.5cm)","Bl: subalpine fir",,,11,4.5,270,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28e3de0-be19-41f0-83d8-cd00097f819a,2021-05-19T22:04:38.061Z,2021-05-20T03:03:11.000Z,f28e3de0-be19-41f0-83d8-cd00097f819a,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,Regeneration,"Bl: subalpine fir",,"2: 31 - 130cm",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d519639e-610e-4cea-a22e-e8dee10975d4,2021-05-19T22:00:54.738Z,2021-05-20T03:03:07.000Z,d519639e-610e-4cea-a22e-e8dee10975d4,"No, ESTABLISH 3.99m Plot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.650562,-124.335895,10,6056727,413806,10U,2,3,2,2,3,2,Regeneration,"Bl: subalpine fir",,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f23442d-ea2c-4789-9fd0-6cd4fd05d64f,2021-05-19T21:45:37.406Z,2021-05-20T03:03:04.000Z,4f23442d-ea2c-4789-9fd0-6cd4fd05d64f,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,"Sapling (greater then 1.3m tall and DBH less than 7.5cm)","Bl: subalpine fir",,,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
50f19096-f831-41e7-82db-74961f1dcc9d,2021-05-19T21:41:46.011Z,2021-05-20T03:03:01.000Z,50f19096-f831-41e7-82db-74961f1dcc9d,"No, 3.99m Plots - Regeneration and Sapling collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,Regeneration,"Bl: subalpine fir",,"1: 0 - 30cm",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006e4104-01c9-40eb-9921-b60bfe14f3d1,2021-05-19T21:41:09.053Z,2021-05-20T03:02:58.000Z,006e4104-01c9-40eb-9921-b60bfe14f3d1,"No, ESTABLISH 3.99m Plot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.650618,-124.336043,10,6056733,413796,10U,2,3,3,2,3,3,Regeneration,"Bl: subalpine fir",,"2: 31 - 130cm",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331cad0-a4d9-4cb6-9c0c-105e89f38981,2021-05-19T21:18:25.701Z,2021-05-20T03:02:54.000Z,1331cad0-a4d9-4cb6-9c0c-105e89f38981,"No, ESTABLISHED CWD transect ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.650644,-124.336055,10,6056736,413796,10U,2,3,3,330,2,3,3,0,Other,,Unknown,"5: many small pieces, soft portions",0,0,0,0,0,0,0,
34f5668b-f695-49b7-b517-1f136e9595a7,2021-05-19T20:48:59.356Z,2021-05-20T03:02:50.000Z,34f5668b-f695-49b7-b517-1f136e9595a7,"No, CWD transect collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2150,Log,,"Sx: spruce hybrid","3: hard, large pieces, partly decaying",22,330,14,31,12.5,27,2254,
fa8878a3-3d4e-42a9-9a1c-4def0b1e1fef,2021-05-19T20:44:48.063Z,2021-05-20T03:02:47.000Z,fa8878a3-3d4e-42a9-9a1c-4def0b1e1fef,"No, CWD transect collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2000,Log,,"Sx: spruce hybrid","2: intact, hard to partly decaying",34,2725,43.5,43.5,8.9,0,2249,
4de6217c-9a5b-487e-9bf6-8ade24a88349,2021-05-19T20:34:59.699Z,2021-05-20T03:02:44.000Z,4de6217c-9a5b-487e-9bf6-8ade24a88349,"No, CWD transect collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,175,Log,,"Pl: lodgepole pine","1: intact, hard",24.9,2477,7.1,94,31.2,51,2255,
b6596967-d15f-4817-8842-08fa14ac2188,2021-05-19T20:30:05.258Z,2021-05-20T03:02:41.000Z,b6596967-d15f-4817-8842-08fa14ac2188,"No, CWD transect collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1721,Log,,Unknown,"3: hard, large pieces, partly decaying",25.2,2273,30.1,20,8.7,11,2253,
a6597012-200d-45c8-b0b4-1df076fd7f90,2021-05-19T20:23:10.803Z,2021-05-20T03:02:38.000Z,a6597012-200d-45c8-b0b4-1df076fd7f90,"No, CWD transect collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1377,Log,,Unknown,"2: intact, hard to partly decaying",14.7,1874,13.4,41,32.3,0,2299,Bettle
f5d81589-bd31-49b3-96d5-5bdea9bc8a8c,2021-05-19T20:15:08.702Z,2021-05-20T03:02:34.000Z,f5d81589-bd31-49b3-96d5-5bdea9bc8a8c,"No, CWD transect collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1482,Log,,"Pl: lodgepole pine","2: intact, hard to partly decaying",18.4,2264,6.4,55,25,24,2258,"Pine bettle"
a049e79d-6b3e-4d0e-b6fb-f7e6c0e34c40,2021-05-19T20:08:19.927Z,2021-05-20T03:02:30.000Z,a049e79d-6b3e-4d0e-b6fb-f7e6c0e34c40,"No, ESTABLISHED CWD transect ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.650475,-124.336073,10,6056717,413794,10U,2,3,2,210,2,3,2,1229,Log,,"Sx: spruce hybrid","3: hard, large pieces, partly decaying",18.7,2143,11.9,0,24.1,0,2296,
1fdea7f9-292d-4970-8531-f1786b645acf,2021-05-19T19:52:36.600Z,2021-05-20T03:02:25.000Z,1fdea7f9-292d-4970-8531-f1786b645acf,"No, CWD transect collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1880,Log,,"Fd: douglas-fir","3: hard, large pieces, partly decaying",37.5,386,37.2,0,34.9,0,2290,
9406a5a1-df3e-4c11-8011-bc6711239d35,2021-05-19T19:46:38.990Z,2021-05-20T03:02:22.000Z,9406a5a1-df3e-4c11-8011-bc6711239d35,"No, ESTABLISHED CWD transect ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.650591,-124.335797,10,6056730,413812,10U,2,3,1,90,2,3,1,1733,Log,,"Sx: spruce hybrid","3: hard, large pieces, partly decaying",30,1173,23.2,0,24.9,0,2284,
